"Pre_pri_sch_expectancy","Pri_sch_expectancy","Sec_sch_expectancy","Pri_sec_sch_expectancy","Lower_sec_completion","Upper_sec_completion","Gov_ex","Gov_ex_percent_GDP","Literacy_rate","Population","Pre_pri_enrolment_num","Pre_pri_enrolment_ratio","Pri_enrolment_num","Pri_enrolment_ratio","Pri_completion","Sec_enrolment_num","Sec_enrolment_ratio","Ter_enrolment_num","STEM_ter_grad_percent","Illiterate_pop","Pre_pri_pupil_teacher_ratio","Gov_ex_capita","Gov_ex_3","Log_gov_ex_3","PISA_math_new","PISA_sci_new","PISA_read_new","GDP_1","GDP_growth_1","GDP_capita_1","GDP_capita_growth_1"
1.6599,8.04536,6.26002,14.30538,NA,NA,11771.25081,13.46894,NA,4807388,112646,82.87791,559151,100.85278,NA,392294,125.30712,225031,NA,NA,NA,2448.57515349292,2506.71080824606,7.82672673779336,500.995929333333,498.267407933333,518.990572733333,3.85e+11,9.0301611,79068.97461,7.687745795
1.86717,8.06846,7.71278,15.78124,NA,NA,NA,NA,NA,4867309,122893,93.49386,564304,101.03288,NA,491761,154.90829,231201,NA,NA,NA,NA,2392.88745303285,7.78025605505678,499.632894,496.1135619,518.0784591,3.99e+11,4.917006978,80886.61574,3.491900991
NA,NA,NA,NA,NA,NA,NA,NA,NA,4893000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2427.87357567869,7.79477108149865,497.465349871852,490.451592096154,523.481345209444,4.26e+11,5.866975509,85267.76474,4.587090685
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2448.57515349292,7.80326156435845,520.507587098788,503.241000007527,523.481345209444,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,61336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,62262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,63029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,63551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,63776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,63772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,63695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,63807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,0.418923061,NA,-0.307538958
NA,NA,NA,NA,NA,NA,NA,NA,NA,64278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,19.10553834,NA,17.41942772
NA,NA,NA,NA,NA,NA,NA,NA,NA,65198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,9.896346726,NA,7.786897625
NA,NA,NA,NA,NA,NA,NA,NA,NA,66471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,11.82935653,NA,9.440550954
NA,NA,NA,NA,NA,NA,NA,NA,NA,67926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,6.845213163,NA,4.784297454
NA,NA,NA,NA,NA,NA,NA,NA,NA,69267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,4.186976816,NA,2.661790462
NA,NA,NA,NA,NA,NA,NA,NA,NA,70298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,1.604992886,NA,0.693917211
NA,NA,NA,NA,NA,NA,NA,NA,NA,70932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,0.80000249,NA,0.327559942
NA,NA,NA,NA,NA,NA,NA,NA,NA,71254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,2.599995708,NA,2.357252372
NA,NA,NA,NA,NA,NA,NA,NA,NA,71428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,4.000001204,NA,3.664760766
NA,NA,NA,NA,NA,NA,NA,NA,NA,71661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,914762873.7,4.299998206,12681.61415,3.618960413
NA,NA,NA,NA,NA,NA,NA,NA,NA,72131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1023005863,7.700006207,14036.08285,6.59026052
NA,NA,NA,NA,NA,NA,NA,NA,NA,72878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1180968165,8.599994333,15991.22782,7.177993351
NA,NA,NA,NA,NA,NA,NA,NA,NA,73850,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1382605389,13.50000596,18450.48294,11.85663686
NA,NA,NA,NA,NA,NA,NA,NA,NA,74943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1567402514,13.69999702,20624.8028,12.1140978
NA,NA,NA,NA,NA,NA,NA,NA,NA,76001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1563667800,5.300001526,20322.68202,4.005340593
NA,NA,NA,NA,NA,NA,NA,NA,NA,76941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1659131244,5.399999031,21351.11694,4.362370513
NA,NA,NA,NA,NA,NA,NA,NA,NA,77703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,1947332922,6.199998195,24864.43629,5.37147603
NA,NA,NA,NA,NA,NA,NA,NA,NA,78318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,2328658228,5.999999688,29522.27779,5.247445112
NA,NA,NA,NA,NA,NA,NA,NA,NA,78884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,2822358473,5.200003104,35494.66734,4.357238821
NA,NA,NA,NA,NA,NA,NA,NA,NA,79520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,3032400000,5.899999336,37766.67954,4.873880004
NA,NA,NA,NA,NA,NA,NA,NA,NA,80305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,3422651334,7.699998713,42107.83723,6.388248424
NA,NA,NA,NA,NA,NA,NA,NA,NA,81285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,4466100440,7.50000023,54196.30173,6.035028016
NA,NA,NA,NA,NA,NA,NA,NA,NA,82408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,5928420956,4.900001001,70986.30133,3.507028468
NA,NA,NA,NA,NA,NA,NA,NA,NA,83508,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,5487083658,2.100000272,65029.01975,1.054545831
NA,NA,NA,NA,NA,NA,NA,NA,NA,84376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,5920177689,3.399998424,69767.34336,2.818757271
NA,NA,NA,NA,NA,NA,NA,NA,NA,84857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6566098382,1.999999382,77349.22524,1.960347602
NA,NA,NA,NA,NA,NA,NA,NA,NA,84886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6690725118,7.303757302,79148.33225,7.754378754
NA,NA,NA,NA,NA,NA,NA,NA,NA,84533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,7000748788,4.141718551,83357.13268,4.822480633
NA,NA,NA,NA,NA,NA,NA,NA,NA,83976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,7708834951,5.155303088,92334.64631,5.781287488
NA,NA,NA,NA,NA,NA,NA,NA,NA,83488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,7085288006,-0.385798408,85126.97047,-0.079411014
NA,NA,NA,NA,NA,NA,NA,NA,NA,83234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6846691871,6.952311475,82197.12677,6.870135285
NA,NA,NA,NA,NA,NA,NA,NA,NA,83287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,6979581725,2.837739696,83477.83429,2.451529311
NA,NA,NA,NA,NA,NA,NA,NA,NA,83598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,7491969313,2.213405599,89112.66772,1.65050423
NA,NA,NA,NA,NA,NA,NA,NA,NA,84077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,85000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.571148079167,519.9414112375,509.295576523333,NA,NA,NA,NA
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,520.507587098788,503.241000007527,502.543002135897,NA,NA,NA,NA
2.46233,6.28795,4.7026,10.99054,NA,NA,3888.15747,NA,NA,3613000,200822,61.55822,427923,104.79909,NA,294678,78.3766,85081,NA,NA,NA,1076.15761693883,NA,NA,398.967532953704,410.055321108333,399.3706214,NA,NA,NA,NA
2.37348,6.27064,4.78228,11.05291,NA,NA,4453.61971,NA,NA,3690000,203557,59.3369,441226,104.5106,NA,303575,79.70463,83671,NA,NA,NA,1206.94301084011,NA,NA,398.967532953704,410.055321108333,399.3706214,NA,NA,NA,NA
2.95434,6.19174,4.85792,11.04966,NA,NA,4760.38272,NA,NA,3786000,260428,73.85849,452905,103.19563,NA,312658,80.96529,95142,NA,NA,NA,1257.36469096672,NA,NA,398.967532953704,410.055321108333,429.742959691666,NA,NA,NA,NA
2.939,6.21488,4.97927,11.19415,NA,NA,5391.5903,NA,NA,3878000,263944,73.47493,474427,103.58125,NA,324725,82.9879,97624,NA,NA,NA,1390.30177926766,1076.15761693883,6.98115221413787,556.570951087302,476.413277332184,503.917209016667,NA,NA,NA,NA
2.96347,6.11642,5.06183,11.17825,NA,NA,5439.44099,NA,NA,3956000,269506,74.08672,487345,101.94031,NA,334426,84.36388,97097,NA,NA,NA,1374.98508341759,1206.94301084011,7.09584600444027,556.570951087302,518.872494907407,434.8453201,NA,NA,NA,NA
3.05733,6.04643,5.21531,11.26174,NA,NA,5383.77476,NA,NA,4031000,278800,76.43319,500721,100.77383,NA,350994,86.92187,107583,NA,NA,NA,1335.59284544778,1257.36469096672,7.1367732945675,556.570951087302,518.872494907407,434.8453201,NA,NA,NA,NA
3.13126,6.05778,5.35972,11.4175,NA,NA,5782.9811,NA,91.75141,4105000,284480,78.28138,517174,100.96302,NA,369703,89.32872,110309,NA,214961,NA,1408.76518879415,1390.30177926766,7.23727610994715,385.044208444445,466.580947925926,365.16331655,NA,NA,NA,NA
3.13269,6.04689,5.44134,11.48823,NA,NA,5967.31725,NA,NA,4159000,285040,78.31716,527968,100.78149,NA,386892,90.68901,112901,NA,NA,NA,1434.7961649435,1374.98508341759,7.22619816161826,556.570951087302,518.872494907407,434.8453201,NA,NA,NA,NA
3.09699,6.02728,5.49428,11.52156,NA,NA,6899.28429,NA,NA,4233000,282100,77.4247,534025,100.45466,NA,404893,91.5714,NA,NA,NA,NA,1629.88053153792,1335.59284544778,7.19713055124756,556.570951087302,518.872494907407,523.481345209444,NA,NA,NA,NA
3.20456,6.01506,5.3885,11.40356,NA,NA,5485.5027,NA,NA,4299000,292000,80.11392,537547,100.25103,NA,413395,89.80835,116062,NA,NA,NA,1275.99504535939,1408.76518879415,7.25046884704859,556.570951087302,518.872494907407,434.8453201,NA,NA,NA,NA
3.25286,5.93979,5.40714,11.34694,NA,NA,5151.48727,NA,NA,4369000,294700,81.32145,534514,98.99654,NA,431116,90.11905,118608,NA,NA,NA,1179.09985580224,1434.7961649435,7.26877807276879,556.570951087302,518.872494907407,434.8453201,NA,NA,NA,NA
3.34317,5.95006,5.43019,11.38025,NA,NA,4960.24557,NA,NA,4442000,301100,83.57922,537493,99.16772,NA,447393,90.5031,115657,NA,NA,NA,1116.66942143179,1629.88053153792,7.39626199757969,556.570951087302,518.872494907407,434.8453201,NA,NA,NA,NA
3.47384,5.89386,5.45893,11.35279,NA,NA,6314.33706,NA,NA,4518000,314000,86.84589,533635,98.231,NA,462580,90.98222,117454,NA,NA,NA,1397.59563081009,1275.99504535939,7.15148158095001,556.570951087302,518.872494907407,434.8453201,NA,NA,NA,NA
3.48412,5.78711,5.38521,11.17232,NA,NA,6438.50463,NA,NA,4660000,318160,87.10293,525606,96.45191,NA,468620,89.75349,122568,NA,NA,NA,1381.65335407725,1179.09985580224,7.07250659228785,556.570951087302,518.872494907407,434.8453201,NA,NA,NA,NA
3.54166,5.95967,5.47493,11.4346,NA,NA,6952.06104,NA,NA,4949000,329050,88.54141,544748,99.3279,NA,488852,91.24885,134885,NA,NA,NA,1404.74056172964,1116.66942143179,7.0181058031018,556.570951087302,476.413277332184,434.8453201,NA,NA,NA,NA
3.53574,6.12193,5.56914,11.69107,NA,NA,7690.29306,NA,NA,5123000,336500,88.39352,567496,102.03221,NA,506892,92.819,NA,NA,NA,NA,1501.13079445637,1397.59563081009,7.24250863260581,556.570951087302,546.113355120513,523.481345209444,NA,NA,NA,NA
3.4585,6.15355,5.53431,11.68786,NA,NA,8546.10298,NA,NA,5261000,338180,86.46252,582504,102.55912,NA,515297,92.23853,162219,NA,NA,NA,1624.42558068808,1381.65335407725,7.23103614368762,556.570951087302,546.113355120513,523.481345209444,NA,NA,NA,NA
3.46762,6.14311,5.48179,11.62489,NA,NA,9924.88207,NA,NA,5399000,344900,86.69053,595525,102.3851,NA,523338,91.36312,NA,NA,NA,NA,1838.2815465827,1404.74056172964,7.24760791114407,545.881945566667,546.113355120513,523.481345209444,1.01e+11,NA,18166.79961,NA
3.11954,6.2428,5.46062,11.70343,NA,NA,NA,NA,NA,5545000,315000,77.98844,618513,104.04672,NA,533797,91.01041,182836,NA,NA,NA,NA,1501.13079445637,7.31397396604925,545.881945566667,503.241000007527,503.917209016667,1.1e+11,4.998515157,19400.67836,2.286852872
3.07155,6.27626,5.43274,11.709,NA,NA,NA,NA,NA,5692000,315200,76.78871,631916,104.60436,NA,541737,90.54559,198766,NA,NA,NA,NA,1624.42558068808,7.39290954346461,422.973089995238,503.241000007527,503.917209016667,1.15e+11,3.876010138,19701.31593,1.312928325
NA,NA,NA,NA,NA,NA,NA,NA,NA,5836000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1838.2815465827,7.51658647213278,422.973089995238,554.894442766667,502.543002135897,1.16e+11,3.982470917,19462.06649,1.631502306
NA,NA,NA,NA,NA,NA,12406.23074,NA,NA,5971000,NA,NA,NA,NA,NA,NA,NA,233991,NA,NA,NA,2077.74756992129,NA,NA,422.973089995238,449.140639393333,523.481345209444,1.17e+11,3.090237414,19163.03291,0.498254302
2.7081,6.36342,6.08721,12.45063,NA,NA,12347.42471,NA,NA,6125000,293721,90.0355,662329,106.01063,NA,629372,101.42736,246806,45.63956,NA,NA,2015.90607510204,NA,NA,422.973089995238,536.451597787302,531.449543063095,1.33e+11,7.546501633,21101.1801,4.741981634
2.68284,6.43936,6.25086,12.69023,NA,NA,12637.20263,12.95934,NA,6289000,298518,89.11491,676676,107.23255,NA,649597,104.16218,255891,NA,NA,NA,2009.41367944029,NA,NA,433,434.136225,452.172404,1.31e+11,0.099450952,20353.62199,-2.232420091
2.83733,6.4451,6.30809,12.75319,NA,NA,13187.58985,12.92301,NA,6439000,323519,94.27698,684986,107.26152,NA,657804,105.13476,270979,NA,NA,NA,2048.08042397888,2077.74756992129,7.63903968686022,434.47645465,437.430805533333,449.922382633333,1.21e+11,0.04897357,18479.70139,-1.94591464
2.90075,6.44056,6.434,12.87456,NA,NA,13370.63888,12.56765,NA,6570000,341053,96.44237,693567,107.13743,NA,672920,107.2485,299716,NA,NA,NA,2035.10485235921,2015.90607510204,7.60882403837479,435.9529093,440.725386066667,447.672361266667,1.27e+11,1.123803391,19033.75616,-0.685622931
3.05,6.41804,6.39834,12.81637,NA,NA,13256.4435,13.56191,NA,6689700,369488,101.35844,702128,106.67072,NA,671049,106.64894,301326,NA,NA,NA,1981.62002780394,2009.41367944029,7.60559825672888,437.42936395,444.0199666,445.4223399,1.36e+11,4.20130921,19933.64247,2.375605555
2.84983,6.40057,6.34395,12.74452,NA,NA,12930.11436,13.44245,NA,6809000,354521,94.55457,714410,106.31781,NA,667835,105.72831,301227,NA,NA,NA,1898.97405786459,2048.08042397888,7.62465825490931,438.9058186,447.314547133333,443.172318533333,1.43e+11,3.829403549,20585.63748,2.015037123
2.84617,6.31009,6.35845,12.66854,NA,NA,13018.56691,13.19577,NA,6930100,361068,94.60115,721999,104.7628,NA,673005,105.96184,310937,NA,NA,NA,1878.5539761331,2035.10485235921,7.61830262105019,440.38227325,450.609127666667,440.922297166667,1.54e+11,5.593636168,21854.87789,3.743348599
2.79949,6.25563,6.36903,12.62466,NA,NA,13744.7459,13.42577,NA,7053700,361810,93.02559,736255,103.80447,NA,679666,106.11624,310014,NA,NA,NA,1948.5866850022,1981.62002780394,7.59166998500939,441.8587279,453.9037082,438.6722758,1.79e+11,5.742456602,24939.4618,3.880944017
3.01627,6.28456,6.33408,12.61864,NA,NA,13886.32211,13.30529,NA,7180100,394034,100.35324,757809,104.33427,NA,684478,105.49111,327108,NA,NA,NA,1934.00121307503,1898.97405786459,7.54906904977352,443.5270732,454.219459933333,450.444834,2.16e+11,2.999678667,29599.78301,1.185966615
3.01068,6.2429,6.2516,12.4945,NA,NA,14388.90111,13.17294,NA,7308800,397062,100.18672,769328,103.69462,NA,686777,104.08235,325246,NA,NA,NA,1968.70910546191,1878.5539761331,7.53825759823609,445.1954185,454.535211666667,462.2173922,2.07e+11,0.925296246,27719.79499,-1.458426151
3.21111,6.26428,6.19973,12.46401,NA,NA,14414.6077,13.05765,NA,7485600,428286,106.84499,786094,104.07375,NA,693877,103.17521,342707,NA,NA,NA,1925.64493160201,1948.5866850022,7.57485961185807,446.8637638,454.8509634,473.9899504,2.34e+11,5.58024614,30694.16768,3.669065862
2.95869,6.33979,6.20663,12.54641,NA,NA,15335.03129,13.71379,NA,7623600,402536,98.31788,807424,105.44665,NA,708340,103.23083,360378,NA,NA,NA,2011.52097303111,1934.00121307503,7.56734630324936,453.4029859,459.924862866667,477.9277044,2.61e+11,4.626407467,33610.69403,2.710587443
3.15144,6.38554,6.18483,12.57036,NA,NA,16160.11597,13.99305,NA,7765800,437271,104.73431,821481,106.20448,NA,719916,102.85822,365665,NA,NA,NA,2080.9338342476,1968.70910546191,7.58513333052933,459.942208,464.998762333333,481.8654584,2.57e+11,2.430918053,32510.3453,0.557237016
3.08657,6.42421,6.14828,12.57249,98.07,88.09,16919.48654,14.10835,NA,7910500,440456,102.60367,842079,106.81415,99.95,733102,102.22279,379182,NA,NA,NA,2138.8643625561,1925.64493160201,7.56301622001571,466.4814301,470.0726618,485.8032124,2.93e+11,4.199807588,36316.47837,2.273413726
3.40533,6.35577,6.17506,12.53083,NA,NA,18193.48664,14.58552,NA,8059500,499440,113.27996,848721,105.63602,NA,751930,102.69322,373581,NA,NA,NA,2257.39644394814,2011.52097303111,7.60664641789831,467.544120066667,468.899374533333,483.5223416,3.1e+11,3.92086116,37738.41607,1.945078388
3.34159,6.3327,6.19475,12.52745,NA,NA,18581.33921,14.86271,NA,8215700,502406,111.12989,861699,105.18093,NA,767729,103.02335,376952,NA,NA,NA,2261.68667429434,2080.9338342476,7.64057203071641,468.606810033333,467.726087266667,481.2414708,3e+11,2.218113151,35813.71341,0.212807987
3.35777,6.35986,6.23319,12.59306,NA,NA,19251.81805,15.53671,NA,8380100,516395,111.74865,883706,105.62396,NA,784752,103.65975,374048,NA,NA,NA,2297.32557487381,2138.8643625561,7.66803029545708,469.6695,466.5528,478.9606,3.19e+11,3.826574872,37282.53056,1.811032072
3.37489,6.30484,6.32581,12.63065,NA,NA,19983.75253,15.45475,NA,8546000,530117,112.30888,896526,104.74805,NA,808672,105.23308,377860,NA,NA,NA,2338.37497425696,2257.39644394814,7.72196741223373,467.457849633333,465.100744266667,476.112126,3.53e+11,3.555612725,40474.66813,1.567289815
3.32901,6.3137,6.31741,12.63111,NA,NA,21522.37935,15.71828,NA,8713300,534846,110.79816,917118,104.90112,NA,819462,105.08456,377210,NA,NA,NA,2470.06063718683,2261.68667429434,7.72386612997043,465.246199266667,463.648688533333,473.263652,3.7e+11,3.479370319,41704.82857,1.504795492
3.33624,6.30025,6.34789,12.64814,NA,NA,NA,NA,NA,8882800,547982,111.07165,936214,104.68843,NA,836774,105.55706,374305,NA,NA,NA,NA,2297.32557487381,7.73950093181519,463.0345489,462.1966328,470.415178,3.95e+11,3.450279281,43588.71315,1.494161784
NA,NA,NA,NA,NA,NA,NA,NA,NA,9018000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2338.37497425696,7.75721151166012,501.233120040741,503.241000007527,500.154002023392,4.02e+11,-2.440010792,43610.51623,-4.164291433
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2470.06063718683,7.81199797878904,520.507587098788,503.241000007527,523.481345209444,NA,NA,NA,NA
2.15367,5.23793,5.74492,10.98285,NA,NA,NA,NA,NA,55955411,1866104,71.78889,4735301,104.75859,NA,5067343,71.81147,1020762,NA,NA,NA,NA,NA,NA,418.705516766667,412.097043288667,494.446625154545,3.15e+11,3.240139752,5610.498099,2.872936349
2.21731,5.17666,5.81594,10.9926,NA,NA,44006.32834,NA,NA,56155143,1894238,73.91032,4648504,103.5332,NA,5208725,72.69929,1052342,NA,NA,NA,783.656242136183,NA,NA,475.885803477778,444.329955342593,503.938610428985,3.94e+11,5.959159426,6990.285807,5.653223991
2.2877,5.11811,5.81083,10.92895,NA,NA,51357.39594,NA,NA,56317749,1916674,76.25667,4562441,102.43345,NA,5270298,72.63543,1090537,NA,NA,NA,911.92202905695,NA,NA,503.35428905,444.329955342593,503.938610428985,4.77e+11,3.430016414,8456.918974,3.217170144
2.34864,5.11189,5.78928,10.90117,NA,NA,NA,NA,NA,56433883,1901849,78.28785,4506566,102.23788,NA,5297087,72.366,1097954,NA,NA,NA,NA,NA,NA,418.705516766667,446.85679876,494.446625154545,4.31e+11,0.844227607,7622.833328,0.7232324
2.39465,5.09204,5.77384,10.86588,NA,NA,NA,NA,96.46054,56501675,1870477,79.82153,4422888,101.84076,NA,5307989,72.173,1117742,NA,1572269,NA,NA,783.656242136183,6.66397045753276,503.35428905,444.329955342593,503.938610428985,4.27e+11,0.413585695,7556.523437,0.33922499
2.40907,5.07894,5.76362,10.84256,NA,NA,NA,NA,NA,56543548,1804708,80.30236,4332584,101.57883,NA,5300387,72.04525,NA,NA,NA,NA,NA,911.92202905695,6.81555449196437,503.35428905,444.329955342593,503.938610428985,4.43e+11,1.169203495,7832.575387,1.132491162
2.45935,5.05031,5.80571,10.85601,NA,NA,58656.76312,NA,NA,56564074,1757411,81.97836,4204272,101.00615,NA,5319934,72.57134,1090775,NA,NA,NA,1036.99678916338,NA,NA,503.35428905,444.329955342593,482.767545861403,4.38e+11,3.225852315,7739.715284,3.202782973
2.49131,5.03831,5.84577,10.88408,NA,NA,64414.2691,NA,NA,56576718,1695911,83.04382,4062756,100.7662,NA,5324722,73.07215,1120342,NA,NA,NA,1138.52961743027,NA,NA,503.35428905,507.079064353153,482.767545861403,4.52e+11,2.798085767,7990.686566,2.768381475
2.51373,5.02547,5.90628,10.93175,NA,NA,65041.05921,NA,NA,56593071,1648833,83.79106,3904143,100.68289,NA,5338731,73.82853,1181953,NA,NA,NA,1149.27601666996,NA,NA,503.35428905,507.079064353153,482.767545861403,6.4e+11,2.859971864,11315.01518,2.854366887
2.62458,4.98623,5.99569,10.98192,NA,NA,66403.23619,NA,NA,56596155,1660986,87.48588,3703108,99.72469,NA,5361579,74.94608,1185304,NA,NA,NA,1173.28175721478,1036.99678916338,6.94408411195027,503.35428905,491.647744336,482.767545861403,8.06e+11,3.191960628,14234.72864,3.181430303
